id,ResuPred,sentence,pre,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
3756,,如何 <讓> 孩子 能夠 愈 挫 愈 勇 ，,如何/r,孩子/n 能夠/v 愈/d 挫/v 愈/d 勇/n,,,,,,,
3757,,那麼 能夠 <讓> 父母親 滿意 ，,那麼/r 能夠/v,父母親/n 滿意/v,,,,,,,
3759,,你 <讓> 孩子 知道 說 ，,你/r,孩子/n 知道/v 說/zg,,,,,,,
3763,,你 要 <讓> 他 選擇 ，,你/r 要/v,他/r 選擇/v,,,,,,,
3764,,我 <讓> 你 玩 ，,我/r,你/r 玩/v,,,,,,,
3767,,其中 <讓> 我 感受 最 深 的 就 是 ，,其中/r,我/r 感受/v 最/d 深/a 的/uj 就/d 是/v,,,,,,,
3772,,看 能不能 彼此 <讓> 一 步 ，,看/v 能/v 不能/v 彼此/r,一/m 步/n,,,,,,,
3775,,我們 <讓> 他 了解 遊戲 ，,我們/r,他/r 了解/v 遊戲/n,,,,,,,
3785,,你 要 找 一 個 <讓> 他 服氣 的 ，,你/r 要/v 找/v 一/m 個/zg,他/r 服氣/n 的/uj,,,,,,,
3786,,所以 你 要 <讓> 他 。,所以/c 你/r 要/v,他/r,,,,,,,
3788,,所以 你 要 <讓> 他 不 服氣 ，,所以/c 你/r 要/v,他/r 不/d 服氣/n,,,,,,,
3789,,我們 應該 <讓> 孩子 學習 資源 有限 ，,我們/r 應該/v,孩子/n 學習/v 資源/n 有限/a,,,,,,,
3793,,那麼 就 不會 <讓> 小孩子 在 不解 人事 的 時候 ，,那麼/r 就/d 不會/v,小孩子/n 在/p 不解/v 人事/n 的/uj 時候/n,,,,,,,
3794,,家長 怎麼樣 主動 地 <讓> 家庭 和樂 ，,家長/n 怎麼樣/r 主動/b 地/uv,家庭/n 和樂/nz,,,,,,,
3807,,最 起碼 我 能 <讓> 他 感受 說 我 愛 他 ，,最/d 起碼/n 我/r 能/v,他/r 感受/v 說/zg 我/r 愛/zg 他/r,,,,,,,
3810,,我們 <讓> 他 順其自然 ，,我們/r,他/r 順其自然/i,,,,,,,
3812,,只是 我們 要 <讓> 孩子 很 清楚 的 知道 ，,只是/c 我們/r 要/v,孩子/n 很/zg 清楚/a 的/uj 知道/v,,,,,,,
3817,,我 就 說 你 就 <讓> 他 這樣 戳 你 呀 ﹖,我/r 就/d 說/zg 你/r 就/d,他/r 這樣/r 戳/v 你/r 呀/y,,,,,,,
3826,,我 想 應該 要 <讓> 孩子 去 培養 一些 被 人 喜歡 的 一些 特質 。,我/r 想/v 應該/v 要/v,孩子/n 去/v 培養/v 一些/m 被/p 人/n 喜歡/v 的/uj 一些/m 特質/n,,,,,,,
3827,,那麼 也 可能 會 <讓> 他 產生 被 別人 不 喜歡 的 一些 特質 。,那麼/r 也/d 可能/v 會/v,他/r 產生/n 被/p 別人/r 不/d 喜歡/v 的/uj 一些/m 特質/n,,,,,,,
3831,,爸爸 永遠 <讓> 我們 尊敬 ，,爸爸/n 永遠/d,我們/r 尊敬/v,,,,,,,
3836,,它 或者 <讓> 我們 身體 可以 健康 ，,它/r 或者/c,我們/r 身體/n 可以/c 健康/a,,,,,,,
3837,,我們 <讓> 他 做 的 事情 ，,我們/r,他/r 做/v 的/uj 事情/n,,,,,,,
3838,,我們 要 <讓> 他 做 。,我們/r 要/v,他/r 做/v,,,,,,,
3839,,那 他 現在 我們 <讓> 他 學 ，,那/r 他/r 現在/t 我們/r,他/r 學/zg,,,,,,,
3842,,我們 也 可以 <讓> 孩子 去 賺 一點 錢 ，,我們/r 也/d 可以/c,孩子/n 去/v 賺/v 一點/m 錢/n,,,,,,,
3849,,我 要 <讓> 他 建立 ，,我/r 要/v,他/r 建立/v,,,,,,,
3851,,很多 父母 不 <讓> 孩子 出去 ，,很多/m 父母/n 不/d,孩子/n 出去/v,,,,,,,
3853,,父母親 有(V_2) <讓> 你 做錯 事 的 空間 ，,父母親/n 有/v V/x 2/x,你/r 做錯/x 事/n 的/uj 空間/n,,,,,,,
3854,,父母親 還 有(V_2) <讓> 你 有(V_2) 機會 ，,父母親/n 還/d 有/v V/x 2/x,你/r 有/v V/x 2/x 機會/n,,,,,,,
3855,,我 就 要 <讓> 他 知道 你 說謊 ，,我/r 就/d 要/v,他/r 知道/v 你/r 說謊/v,,,,,,,
3856,,然後 我 要 <讓> 他 覺得 ，,然後/c 我/r 要/v,他/r 覺得/v,,,,,,,
3859,,我們 要 <讓> 孩子 知道 為什麼 ？,我們/r 要/v,孩子/n 知道/v 為/zg 什麼/r,,,,,,,
3866,,我們 <讓> 孩子 很 清楚 ，,我們/r,孩子/n 很/zg 清楚/a,,,,,,,
3867,,我們 <讓> 你 每 天 早上 ，,我們/r,你/r 每/zg 天/q 早上/t,,,,,,,
3868,,但是 我們 大家 <讓> 金錢 做 我們 的 好朋友 ，,但是/c 我們/r 大家/n,金錢/n 做/v 我們/r 的/uj 好/a 朋友/n,,,,,,,
3871,,這樣子 會 <讓> 我 覺得 說 ，,這樣/r 子/ng 會/v,我/r 覺得/v 說/zg,,,,,,,
3872,,這樣子 <讓> 我 覺得 ，,這樣/r 子/ng,我/r 覺得/v,,,,,,,
3874,,給 小孩 <讓> 他 上進 ，,給/p 小孩/n,他/r 上進/v,,,,,,,
3881,,我 一定 要 <讓> 我 自己 的 功課 超乎 他們 ，,我/r 一定/d 要/v,我/r 自己/r 的/uj 功課/n 超乎/v 他們/r,,,,,,,
3883,,我 怎麼樣 <讓> 我 自己 不要 自卑 ，,我/r 怎麼樣/r,我/r 自己/r 不要/df 自卑/n,,,,,,,
3885,,那麼 就 會 <讓> 自己 自卑 。,那麼/r 就/d 會/v,自己/r 自卑/n,,,,,,,
3887,,自我 的 肯定 是 <讓> 他 自己 ，,自我/r 的/uj 肯定/v 是/v,他/r 自己/r,,,,,,,
3888,,當 班長 <讓> 你 壓力 那麼 大 ，,當/t 班長/n,你/r 壓力/n 那麼/r 大/a,,,,,,,
3890,,那 種 叛逆 會 <讓> 他 造成 家 裡 的 跟 學校 很 大 的 困擾 。,那/r 種/m 叛逆/v 會/v,他/r 造成/v 家/q 裡/zg 的/uj 跟/p 學校/n 很/zg 大/a 的/uj 困擾/v,,,,,,,
3892,,丟 一些 孩子 他 所 不 懂 的 問題 <讓> 他 思考 ，,丟/zg 一些/m 孩子/n 他/r 所/c 不/d 懂/v 的/uj 問題/n,他/r 思考/v,,,,,,,
3897,,但是 這 個 愛心 是 要 <讓> 學生 孩子 可以 感受到 的 ，,但是/c 這/zg 個/zg 愛心/n 是/v 要/v,學生/n 孩子/n 可以/c 感受/v 到/v 的/uj,,,,,,,
3900,,它 <讓> 我 覺得 說 ，,它/r,我/r 覺得/v 說/zg,,,,,,,
3901,,已經 沒有 辦法 <讓> 他 活出 真正 的 自我 。,已經/d 沒有/v 辦法/n,他/r 活出/v 真正/d 的/uj 自我/r,,,,,,,
3902,,什麼 樣 的 事情 可以 <讓> 自己 加強 自信心 ？,什麼/r 樣/n 的/uj 事情/n 可以/c,自己/r 加強/v 自信心/l,,,,,,,
3903,,我 想 愛 應該 <讓> 一 個 人 知道 ，,我/r 想/v 愛/zg 應該/v,一/m 個/zg 人/n 知道/v,,,,,,,
3909,,你 <讓> 他 去 發展 就 好 。,你/r,他/r 去/v 發展/vn 就/d 好/a,,,,,,,
3910,,你 這樣 <讓> 他 比 ，,你/r 這樣/r,他/r 比/p,,,,,,,
3912,,你 說 <讓> 他 當 到 很 大 的 職位 ，,你/r 說/zg,他/r 當/t 到/v 很/zg 大/a 的/uj 職位/n,,,,,,,
3913,,怎麼樣 會 <讓> 孩子 們 造成 很 大 很 大 不能夠 忍受 呢 ？,怎麼樣/r 會/v,孩子/n 們/k 造成/v 很/zg 大/a 很/zg 大/a 不/d 能夠/v 忍受/v 呢/y,,,,,,,
3914,,但是 我 要 <讓> 孩子 知道 說 ，,但是/c 我/r 要/v,孩子/n 知道/v 說/zg,,,,,,,
3917,,那 是 不 是 他 不 快樂 就 不 <讓> 他 做 的話 可能 容易 隨波逐流 呢 ？,那/r 是/v 不/d 是/v 他/r 不/d 快樂/a 就/d 不/d,他/r 做/v 的話/u 可能/v 容易/a 隨波逐流/i 呢/y,,,,,,,
3919,,你 <讓> 他 知道 你 是 愛 他 的 ，,你/r,他/r 知道/v 你/r 是/v 愛/zg 他/r 的/uj,,,,,,,
3924,,我 就 <讓> 她 把 她 的 話 講完 ，,我/r 就/d,她/r 把/p 她/r 的/uj 話/n 講完/v,,,,,,,
3925,,你 不 <讓> 我 打 籃球 ，,你/r 不/d,我/r 打/v 籃球/n,,,,,,,
3928,,我們 的 孩子 <讓> 他 常常 出去 ，,我們/r 的/uj 孩子/n,他/r 常常/d 出去/v,,,,,,,
3931,,你 一定 要 <讓> 他 感受到 ，,你/r 一定/d 要/v,他/r 感受/v 到/v,,,,,,,
3934,,不 小心 這樣子 <讓> 孩子 很 難堪 ，,不/d 小心/n 這樣/r 子/ng,孩子/n 很/zg 難堪/v,,,,,,,
3937,,因為 他們 說 你 現在 不 <讓> 我 看 ，,因為/x 他們/r 說/zg 你/r 現在/t 不/d,我/r 看/v,,,,,,,
3938,,可是 我 有(V_2) 假期 的 時候 你 可以 <讓> 我 看 。,可是/c 我/r 有/v V/x 2/x 假期/t 的/uj 時候/n 你/r 可以/c,我/r 看/v,,,,,,,
3940,,我們 最 起碼 應該 要 給 他 一 個 機會 <讓> 他 來 說 ，,我們/r 最/d 起碼/n 應該/v 要/v 給/p 他/r 一/m 個/zg 機會/n,他/r 來/zg 說/zg,,,,,,,
3942,,事實 上 是 要 <讓> 他 了解到 ，,事實/n 上/f 是/v 要/v,他/r 了解/v 到/v,,,,,,,
3949,,我 說 愛 就 不要 <讓> 彼此 受 傷害 ；,我/r 說/zg 愛/zg 就/d 不要/df,彼此/r 受/v 傷害/a,,,,,,,
3951,,因為 他 講 的 這 句 話 <讓> 本 班 男 同學 非常 的 震驚 ，,因為/x 他/r 講/zg 的/uj 這/zg 句/q 話/n,本/r 班/n 男/n 同學/n 非常/d 的/uj 震驚/v,,,,,,,
3952,,我 想 這些 都 是 很 好 的 管道 去 <讓> 我們 了解 。,我/r 想/v 這些/r 都/d 是/v 很/zg 好/a 的/uj 管道/n 去/v,我們/r 了解/v,,,,,,,
3953,,我 覺得 這 反而 是 <讓> 我 成為 一 個 ，,我/r 覺得/v 這/zg 反而/c 是/v,我/r 成為/x 一/m 個/zg,,,,,,,
3960,,它 至少 經由 身體 的 痛楚 來 <讓> 你 能夠 …,它/r 至少/d 經由/p 身體/n 的/uj 痛楚/a 來/zg,你/r 能夠/v,,,,,,,
3963,,還是 這 個 心情 感受 是 <讓> 我 很 低沉 的 ，,還是/c 這/zg 個/zg 心情/n 感受/v 是/v,我/r 很/zg 低沉/a 的/uj,,,,,,,
3965,,我 先 <讓> 自己 先 有(V_2) 一 個 立足點 ，,我/r 先/d,自己/r 先/d 有/v V/x 2/x 一/m 個/zg 立足點/n,,,,,,,
3967,,我 會 <讓> 自己 有(V_2) 一 個 想像 的 空間 ，,我/r 會/v,自己/r 有/v V/x 2/x 一/m 個/zg 想像/v 的/uj 空間/n,,,,,,,
3978,,可是 我 不 想 <讓> 其他 我 的 後面 的 人 ，,可是/c 我/r 不/d 想/v,其他/r 我/r 的/uj 後面/f 的/uj 人/n,,,,,,,
3980,,你 就 不要 <讓> 單一 的 同學 去 行動 ，,你/r 就/d 不要/df,單一/b 的/uj 同學/n 去/v 行動/vn,,,,,,,
3983,,那 至於 會不會 <讓> 同學 知道 當然 是 不可能 ，,那/r 至於/p 會/v 不會/v,同學/n 知道/v 當然/d 是/v 不/d 可能/v,,,,,,,
3987,,真正 很 關心 然後 <讓> 孩子 有(V_2) 信心 ，,真正/d 很/zg 關心/n 然後/c,孩子/n 有/v V/x 2/x 信心/n,,,,,,,
3988,,那 不要 <讓> 受害 的 同學 ，,那/r 不要/df,受害/v 的/uj 同學/n,,,,,,,
3989,,我們 <讓> 我們 的 幼童 太早 學習 ，,我們/r,我們/r 的/uj 幼童/n 太早/x 學習/v,,,,,,,
3990,,可是 你們 青少年 又 太早 <讓> 你們 學習 工作 ，,可是/c 你們/r 青少年/nr 又/d 太早/x,你們/r 學習/v 工作/vn,,,,,,,
3992,,十幾 個 公司 都 可以 <讓> 你 了解 一下 ，,十幾/m 個/zg 公司/n 都/d 可以/c,你/r 了解/v 一下/m,,,,,,,
3998,,很 可能 我們 現在 沒有 <讓> 年輕 的 朋友 ，,很/zg 可能/v 我們/r 現在/t 沒有/v,年輕/a 的/uj 朋友/n,,,,,,,
4003,,怎麼 <讓> 他 <讓> 我們 的 成長 能夠 更 豐富 ，,怎麼/r,他/r,,,,,,,
4005,,那 為什麼 他們 的 歌曲 會 <讓> 人家 ，,那/r 為/zg 什麼/r 他們/r 的/uj 歌曲/n 會/v,人家/n,,,,,,,
4009,,你 可以 <讓> 那些 影迷 呀 ，,你/r 可以/c,那些/r 影迷/vn 呀/y,,,,,,,
4015,,你 為什麼 不 <讓> 我們 獨立 ，,你/r 為/zg 什麼/r 不/d,我們/r 獨立/v,,,,,,,
4016,,你 為什麼 不 <讓> 我們 就是說 ，,你/r 為/zg 什麼/r 不/d,我們/r 就是說/c,,,,,,,
4028,,結果 我 更 希望 能夠 <讓> 你 加深 印象 ，,結果/n 我/r 更/d 希望/v 能夠/v,你/r 加深/v 印象/n,,,,,,,
4030,,那 只有 <讓> 這 個 狀況 變 得 更 惡化 。,那/r 只有/c,這/zg 個/zg 狀況/n 變/zg 得/ud 更/d 惡化/v,,,,,,,
4031,,第一 個 我們 要 <讓> 他 安定下來 ，,第一/m 個/zg 我們/r 要/v,他/r 安定/v 下來/t,,,,,,,
4032,,怎麼 會 <讓> 你 情緒 這麼 生氣 ，,怎麼/r 會/v,你/r 情緒/n 這麼/r 生氣/n,,,,,,,
4037,,我 <讓> 你們 知道 我 這 幾 天 都 沒有 在 家 裡 ；,我/r,你們/r 知道/v 我/r 這/zg 幾/m 天/q 都/d 沒有/v 在/p 家/q 裡/zg,,,,,,,
4038,,什麼 方法 可以 <讓> 你 平息 下來 ﹖,什麼/r 方法/n 可以/c,你/r 平息/n 下來/t,,,,,,,
4041,,什麼 方法 可以 <讓> 你 平息 下來 呢 ﹖,什麼/r 方法/n 可以/c,你/r 平息/n 下來/t 呢/y,,,,,,,
4042,,想 辦法 <讓> 父母 雙方 和解 ，,想/v 辦法/n,父母/n 雙方/n 和解/v,,,,,,,
4043,,這樣子 才 可以 <讓> 父母 和解 。,這樣/r 子/ng 才/d 可以/c,父母/n 和解/v,,,,,,,
4044,,有(V_2) 那些 原因 <讓> 我們 來 看看 好 不 好 ﹖,有/v V/x 2/x 那些/r 原因/n,我們/r 來/zg 看看/v 好/a 不/d 好/a,,,,,,,
4045,,∥ 那 什麼 樣 的 課 會 <讓> 你 打瞌睡 ﹖,那/r 什麼/r 樣/n 的/uj 課/n 會/v,你/r 打瞌睡/v,,,,,,,
4048,,但是 我 也 不 需要 <讓> 你 有(V_2) 壓迫感 ，,但是/c 我/r 也/d 不/d 需要/v,你/r 有/v V/x 2/x 壓迫感/n,,,,,,,
4052,,所以 我 想 我們 應該 是 提早 <讓> 小朋友 得到 正確 的 知識 ，,所以/c 我/r 想/v 我們/r 應該/v 是/v 提早/v,小朋友/n 得到/v 正確/ad 的/uj 知識/v,,,,,,,
4053,,那 也 同時 <讓> 孩子 知道 ，,那/r 也/d 同時/c,孩子/n 知道/v,,,,,,,
4057,,譬如 我們 有時候 <讓> 孩子 感覺 ，,譬如/v 我們/r 有時候/l,孩子/n 感覺/n,,,,,,,
4059,,它 可以 <讓> 我們 放棄 世界 上 原有 的 秩序 、 規範 和 價值 ，,它/r 可以/c,我們/r 放棄/v 世界/n 上/f 原有/v 的/uj 秩序/n 規範/n 和/c 價值/n,,,,,,,
4090,,他 只 會 <讓> 你 失去 信用 和 朋友 。,他/r 只/d 會/v,你/r 失去/v 信用/n 和/c 朋友/n,,,,,,,
4092,,這 次 動物園 之 旅 真 <讓> 我 大開眼界 ，,這/zg 次/q 動物園/n 之/u 旅/n 真/d,我/r 大開眼界/i,,,,,,,
4094,,為什麼 不 <讓> 他 多 陪 我 一 下 ？,為/zg 什麼/r 不/d,他/r 多/m 陪/v 我/r 一/m 下/f,,,,,,,
4106,,第一 齣 偶像劇 「 紫色 角落 」 <讓> 他 發現 風格 清新 的 偶像劇 對 收視 無力 ，,第一/m 齣/zg 偶像劇/n 紫色/n 角落/n,他/r 發現/v 風格/n 清新/a 的/uj 偶像劇/n 對/p 收視/v 無力/n,,,,,,,
4107,,選角 過程 <讓> 詹仁雄 自嘲 像 怪 老頭 ：,選角/x 過程/n,詹仁雄/x 自嘲/v 像/v 怪/v 老頭/n,,,,,,,
4108,,結果 有(V_2) 一 天 <讓> 我 看到 雜誌 上 的 一 個 服裝 模特兒 ，,結果/n 有/v V/x 2/x 一/m 天/q,我/r 看到/v 雜誌/n 上/f 的/uj 一/m 個/zg 服裝/vn 模特兒/n,,,,,,,
4109,,雜誌 上 張冠李戴 打錯 名字 也 <讓> 我們 找錯 人 ，,雜誌/n 上/f 張冠李戴/nr 打錯/v 名字/n 也/d,我們/r 找錯/x 人/n,,,,,,,
4113,,」 失而復得 的 愛情 <讓> 她 更加 珍惜 。,失而復得/i 的/uj 愛情/n,她/r 更加/d 珍惜/a,,,,,,,
4133,,但 我 必須 <讓> 他 走 。,但/c 我/r 必須/d,他/r 走/v,,,,,,,
4135,,衰運 連連 的 結果 <讓> 他 欲振乏力 。,衰運/x 連連/d 的/uj 結果/n,他/r 欲振/x 乏力/a,,,,,,,
4138,,她 說 演出 「 本家 之 嫁[+nom] 」 <讓> 她 覺得 整 個 劇組 就 像 個 大 家庭 ，,她/r 說/zg 演出/v 本家/r 之/u 嫁/v nom/eng,她/r 覺得/v 整/v 個/zg 劇組/n 就/d 像/v 個/zg 大/a 家庭/n,,,,,,,
4145,,要求 行政院 應 <讓> 國營 企業 繼續 贊助 體育 團隊 ，,要求/v 行政院/n 應/v,國營/n 企業/n 繼續/v 贊助/v 體育/vn 團隊/n,,,,,,,
4146,,政府 應 修法 <讓> 贊助 體育 經費 不 列入 成本 計算 。,政府/n 應/v 修法/x,贊助/v 體育/vn 經費/vn 不/d 列入/v 成本/n 計算/v,,,,,,,
4149,,用 實際 行動 <讓> 這些 缺乏 溫暖 的 孩子 ，,用/p 實際/n 行動/vn,這些/r 缺乏/v 溫暖/an 的/uj 孩子/n,,,,,,,
4153,,結果 <讓> 陰莖 長滿 瘤狀 異物 ；,結果/n,陰莖/n 長滿/a 瘤/n 狀/ng 異物/n,,,,,,,
4154,,而 真空 吸引器 只 能 暫時 <讓> 陰莖 恢復 其 大小 ，,而/c 真空/n 吸引/v 器/n 只/d 能/v 暫時/d,陰莖/n 恢復/v 其/r 大小/b,,,,,,,
4159,,５ 場 個人 有(V_2) ４[+p1] 、 ５０ 分 震撼 表現 <讓> 球迷 直 呼 過癮 ，,場/zg 個人/n 有/v V/x 2/x p1/eng 分/v 震撼/v 表現/v,球迷/n 直/d 呼/zg 過癮/n,,,,,,,
4162,,單 是 姚明 個人 收入 就 已 夠 <讓> 人 咋舌 ，,單/n 是/v 姚明/nr 個人/n 收入/v 就/d 已/d 夠/zg,人/n 咋舌/v,,,,,,,
4169,,而 相關 配套 措施 則 有(V_2) 不 <讓> 公立 學校 再 擴大 招生 數量 ，,而/c 相關/v 配套/a 措施/n 則/zg 有/v V/x 2/x 不/d,公立/v 學校/n 再/d 擴大/v 招生/v 數量/n,,,,,,,
4180,,拿出 三 位 警察局長 接任 人選 名單 <讓> 陳麗貞 圈選 ，,拿出/v 三/m 位/q 警察局長/n 接任/v 人選/n 名單/n,陳/nr 麗貞/x 圈選/v,,,,,,,
4185,,結果 <讓> 南部 漁友 大 發[+spv] 烏魚 財[+spo] ，,結果/n,南部/f 漁友/n 大/a 發/zg spv/eng 烏魚/n 財/zg spo/eng,,,,,,,
4190,,以 拿手 的 雙手 反拍 <讓> 對手 諾瓦特納 吃足 了 苦頭 ，,以/p 拿手/v 的/uj 雙手/n 反拍/v,對手/v 諾瓦/nrt 特納/nrt 吃足/x 了/ul 苦頭/n,,,,,,,
4200,,實 <讓> 圓山 空廚 工會 難以 信服 。,實/n,圓山/ns 空廚/x 工會/n 難以/d 信服/n,,,,,,,
4223,,這 情景 便是 <讓> 人 津津樂道 的 灌 蟋蟀 。,這/zg 情景/n 便是/v,人/n 津津樂道/nz 的/uj 灌/v 蟋蟀/n,,,,,,,
4226,,還 促使 他 想 <讓> 國人 也 有(V_2) 機會 像 他 一樣 的 滿足 。,還/d 促使/v 他/r 想/v,國人/n 也/d 有/v V/x 2/x 機會/n 像/v 他/r 一樣/r 的/uj 滿足/v,,,,,,,
4227,,現在 它 <讓> 我們 來 體會 一下 ：,現在/t 它/r,我們/r 來/zg 體會/n 一下/m,,,,,,,
4232,,翻翻 字典 、 成語 詞典 可能 會 <讓> 你 學到 更 多 。,翻翻/v 字典/n 成語/n 詞典/n 可能/v 會/v,你/r 學到/v 更/d 多/m,,,,,,,
4249,,超市 的 名稱 還是 校長 <讓> 我們 小學生 自己 命名 的 呢 ！,超市/v 的/uj 名稱/n 還是/c 校長/n,我們/r 小學生/nr 自己/r 命名/n 的/uj 呢/y,,,,,,,
4252,,從 玩 傳聲筒 想起 • 北市 仁愛[+prop] 國小 四年十七班 鄒佩榕 • 老師 今天 <讓> 我們 玩 傳聲筒 遊戲 。,從/zg 玩/v 傳聲筒/n 想起/v 北市/ns 仁愛/nr prop/eng 國小/j 四年/m 十七/m 班/n 鄒佩榕/x 老師/n 今天/t,我們/r 玩/v 傳聲筒/n 遊戲/n,,,,,,,
4253,,老師 <讓> 每 排 第一 位 小朋友 傳 一 句 吃飯 細細 嚼 的 話 ，,老師/n,每/zg 排/v 第一/m 位/q 小朋友/n 傳/n 一/m 句/q 吃飯/v 細細/a 嚼/v 的/uj 話/n,,,,,,,
4263,,但 台北 之 旅 <讓> 少年 增加 許多 第一 次 的 經驗 。,但/c 台北/ns 之/u 旅/n,少年/m 增加/v 許多/m 第一/m 次/q 的/uj 經驗/n,,,,,,,
4267,,由 管理員 夾帶 大量 替代品 <讓> 該 重刑犯 解 毒癮 。,由/p 管理員/n 夾帶/n 大量/n 替代品/n,該/r 重刑犯/n 解/v 毒癮/n,,,,,,,
4268,,而 原本 應 <讓> 收容人 完全 遠離 毒品 的 監獄 戒治所 ，,而/c 原本/n 應/v,收容/n 人/n 完全/ad 遠離/v 毒品/n 的/uj 監獄/n 戒/n 治所/v,,,,,,,
4273,,高 太太 <讓> 我 明白 ，,高/a 太太/n,我/r 明白/nr,,,,,,,
4278,,政府 將 同意 <讓> 母子 公司 間 的 資金 往來 ，,政府/n 將/zg 同意/d,母子/n 公司/n 間/f 的/uj 資金/n 往來/t,,,,,,,
4280,,國安 基金 也 會 儘可能 避免 <讓> 這 種 情況 發生 。,國安/nz 基金/n 也/d 會/v 儘可能/d 避免/v,這/zg 種/m 情況/n 發生/v,,,,,,,
4281,,使 政府 擁有 的 中鋼 持股 已 瀕臨 <讓> 中鋼 成為 國營 事業 的 五％ 底線 。,使/v 政府/n 擁有/v 的/uj 中鋼/nt 持股/v 已/d 瀕臨/v,中鋼/nt 成為/x 國營/n 事業/n 的/uj 五/m 底線/n,,,,,,,
4283,,但 若 無法 避免 <讓> 政府 逾 五％ ，,但/c 若/c 無法/n 避免/v,政府/n 逾/vg 五/m,,,,,,,
4285,,因為 大 環境 的 改變[+nom] <讓> 他們 有(V_2) 淡淡 的 悲情 ，,因為/x 大/a 環境/n 的/uj 改變/v nom/eng,他們/r 有/v V/x 2/x 淡淡/z 的/uj 悲情/n,,,,,,,
4289,,他們 並 沒有 不 <讓> 船 開過來 ，,他們/r 並/c 沒有/v 不/d,船/n 開/v 過來/t,,,,,,,
4303,,「 財政 收支 劃分法 」 <讓> 公司 在 台北市 的 台北縣 工廠 ，,財政/n 收支/n 劃分/v 法/j,公司/n 在/p 台北市/ns 的/uj 台北/ns 縣/zg 工廠/n,,,,,,,
4305,,兩者 魚水(b) 相 輔 的 關係 也 <讓> Louis 舉證 為 兩 家 公司 持續 密切 合作 的 重點 ，,兩者/n 魚水/n b/x 相/v 輔/vn 的/uj 關係/n 也/d,Louis/eng 舉證/v 為/zg 兩/m 家/q 公司/n 持續/vd 密切/ad 合作/vn 的/uj 重點/n,,,,,,,
4309,,無法 <讓> 楊生 以 漸進 方式 適應 社會 ，,無法/n,楊生/x 以/p 漸進/v 方式/n 適應/v 社會/n,,,,,,,
4317,,四 輪 碟煞 設計 <讓> 車主 在 都會 中 穿梭 自如 ，,四/m 輪/zg 碟/ng 煞/v 設計/vn,車主/n 在/p 都/d 會/v 中/f 穿梭/v 自如/r,,,,,,,
4332,,其中 最 <讓> 我 感興趣 的 是 陳曦 。,其中/r 最/d,我/r 感興趣/n 的/uj 是/v 陳/nr 曦/nr,,,,,,,
4333,,現場 聽 過 而 能 <讓> 我 完全 佩服 的 音樂家 ，,現場/n 聽/v 過/ug 而/c 能/v,我/r 完全/ad 佩服/v 的/uj 音樂家/n,,,,,,,
4334,,他 <讓> 每 個 音符 完美 串聯 ，,他/r,每/zg 個/zg 音符/n 完美/a 串聯/ns,,,,,,,
4338,,重點 是 在 堆疊 中 能 <讓> 不同 食材 的 原味 盡 現 、 各 擅 勝場 ，,重點/n 是/v 在/p 堆疊/v 中/f 能/v,不同/a 食材/x 的/uj 原味/n 盡/zg 現/zg 各/r 擅/vg 勝場/x,,,,,,,
4344,,此 等 黃金 搭檔 一定 會 <讓> 樂迷 瘋狂 。,此/zg 等/u 黃金/n 搭檔/v 一定/d 會/v,樂迷/nr 瘋狂/a,,,,,,,
4355,,而 這 次 改 在 可 容納 三萬 觀眾 的 台北 市立 足球場 就是 要 <讓> 更多 的 歌迷 有(V_2) 一 賭 「 月之海 」 現場 演唱 風采 的 機會 。,而/c 這/zg 次/q 改/v 在/p 可/v 容納/nr 三萬/m 觀眾/x 的/uj 台北/ns 市立/v 足球場/n 就是/d 要/v,更/d 多/m 的/uj 歌迷/n 有/v V/x 2/x 一/m 賭/zg 月之海/nr 現場/n 演唱/v 風采/n 的/uj 機會/n,,,,,,,
4357,,不過 有(V_2) 了 女兒 的 保證 才 <讓> 老人家 釋懷 。,不過/c 有/v V/x 2/x 了/ul 女兒/n 的/uj 保證/v 才/d,老人家/n 釋懷/nr,,,,,,,
4360,,這樣 的 舉動 <讓> 下 了 戲 後 的 裴琳 ，,這樣/r 的/uj 舉動/v,下/f 了/ul 戲/n 後/f 的/uj 裴琳/x,,,,,,,
4367,,「 看 迪士尼 卡通 <讓> 人 有(V_2) 一 種 很 幸福 的 感覺 ，,看/v 迪士尼/nr 卡通/nz,人/n 有/v V/x 2/x 一/m 種/m 很/zg 幸福/a 的/uj 感覺/n,,,,,,,
4368,,」 徐若瑄 最近 看 了 一(neu) 部 <讓> 她 感動 的 電影 「 在 黑暗 中 漫 舞 」 ，,徐若瑄/v 最近/f 看/v 了/ul 一/m neu/eng 部/n,她/r 感動/v 的/uj 電影/n 在/p 黑暗/z 中/f 漫/a 舞/v,,,,,,,
4369,,大S 的 「 貞子 龐克 髮型 」 <讓> 她 增加 不少 神祕感 ，,大S/nr 的/uj 貞子/x 龐克/x 髮型/vn,她/r 增加/v 不少/d 神祕感/n,,,,,,,
4374,,這 是 考量 能 <讓> 學校 有(V_2) 多 １ 個 選擇 之外 ，,這/zg 是/v 考量/n 能/v,學校/n 有/v V/x 2/x 多/m 個/zg 選擇/v 之外/f,,,,,,,
