id,ResuPred,sentence,pre,post,Subj,MentalS,Obj,MentalO,Property,Transitivity,Varieties
1417,,並 給 我 <使> 了 一 個 眼色 。,並/c 給/p 我/r,了/ul 一/m 個/zg 眼色/n,,,,,,,
1420,,」 我 向 她 <使> 了 個 眼色 ，,我/r 向/p 她/r,了/ul 個/zg 眼色/n,,,,,,,
1421,,我 只是 不 願 <使> 他們 太 難堪 。,我/r 只是/c 不/d 願/v,他們/r 太/d 難堪/v,,,,,,,
1429,,此 情 此 景 <使> 我 聯想到 「 羅馬 假期 」 中 的 奧黛麗赫本 ，,此/zg 情/n 此/zg 景/ng,我/r 聯想/v 到/v 羅馬/ns 假期/t 中/f 的/uj 奧黛麗/nr 赫本/ns,,,,,,,
1430,,你 要 負責 <使> 我們 的 朋友 滿意 ，,你/r 要/v 負責/v,我們/r 的/uj 朋友/n 滿意/v,,,,,,,
1437,,意即 此 藥 <使> 病人 存活 的 或然率 增加 了 。,意即/x 此/zg 藥/n,病人/n 存活/vn 的/uj 或然率/n 增加/v 了/ul,,,,,,,
1444,,水 務求 能 <使> 呈 點狀 散佈 。,水/n 務求/v 能/v,呈/v 點狀/n 散佈/v,,,,,,,
1446,,它 會 <使> 周遭 天體 的 運動 軌跡 改變 。,它/r 會/v,周遭/m 天體/n 的/uj 運動/vn 軌跡/n 改變/v,,,,,,,
1450,,他 與 唐太宗 李世民 一樣 <使> 我 這 個 現代 漢族 中國人 感到 驕傲 。,他/r 與/zg 唐太宗/nr 李世民/nr 一樣/r,我/r 這/zg 個/zg 現代/t 漢族/nz 中國/ns 人/n 感到/v 驕傲/a,,,,,,,
1455,,我 在 翻閱 一 堆 史料 的 時候 發現 了 一些 <使> 我 大吃一驚 的 事實 ，,我/r 在/p 翻閱/v 一/m 堆/v 史料/n 的/uj 時候/n 發現/v 了/ul 一些/m,我/r 大吃一驚/i 的/uj 事實/n,,,,,,,
1469,,如果 沒有 其他 原因 <使> 晉 商 敗落 ，,如果/c 沒有/v 其他/r 原因/n,晉/nr 商/n 敗落/v,,,,,,,
1471,,我 所 說 的 愛 有(V_2) 可能 會 <使> 自己 受傷 是 在 過程 ，,我/r 所/c 說/zg 的/uj 愛/zg 有/v V/x 2/x 可能/v 會/v,自己/r 受傷/v 是/v 在/p 過程/n,,,,,,,
1473,,銅 <使> 釉 呈現 美麗 的 翠綠 ，,銅/n,釉/n 呈現/v 美麗/ns 的/uj 翠綠/nr,,,,,,,
1474,,鐵 <使> 釉 呈現 黃褐[+p1] 和 橘紅色 、 綠釉陶 主要 用來 製作 明器 ，,鐵/n,釉/n 呈現/v 黃褐/n p1/eng 和/c 橘紅色/n 綠/a 釉陶/n 主要/b 用來/v 製作/vn 明器/n,,,,,,,
1480,,這些 處處 可 見 的 高樓 室 外 空間 還 能 <使> 人 在 任何 樓層 都 不會 有(V_2) 身在 高空 的 感覺 。,這些/r 處處/v 可/v 見/v 的/uj 高樓/n 室/n 外/f 空間/n 還/d 能/v,人/n 在/p 任何/r 樓層/n 都/d 不會/v 有/v V/x 2/x 身在/x 高空/n 的/uj 感覺/n,,,,,,,
1486,,是 天主教 教皇派 為 了 恢復 天主教 的 優勢 而 <使> 教堂 的 室 內 裝飾 具有 啟動 宗教 感情 更加 高漲 的 形態 。,是/v 天主教/nz 教皇/n 派/v 為/zg 了/ul 恢復/v 天主教/nz 的/uj 優勢/n 而/c,教堂/n 的/uj 室/n 內/n 裝飾/n 具有/v 啟動/x 宗教/n 感情/n 更加/d 高漲/v 的/uj 形態/n,,,,,,,
1487,,混凝土 建造 方式 不僅 <使> 室 內 裝飾 從 建築 主體 中 脫離開 來 ，,混凝土/n 建造/v 方式/n 不僅/c,室/n 內/n 裝飾/n 從/zg 建築/n 主體/n 中/f 脫離/v 開/v 來/zg,,,,,,,
1488,,玻璃 幕 牆 、 光光 的 四壁 、 理性 簡潔 的 造型 等 <使> 國際式 建築 及 其 室 內 設計 千篇一律 。,玻璃/n 幕/q 牆/n 光光/n 的/uj 四壁/ns 理性/n 簡潔/a 的/uj 造型/n 等/u,國際/n 式/k 建築/n 及/c 其/r 室/n 內/n 設計/vn 千篇一律/l,,,,,,,
1491,,讓 清華 大學 一 個 標誌 著 美 與 創意 的 「 Ｔｓｉｎｇ Ｈｕａ Ｓｑｕａｒｅ 」 — 一 個 <使> 大學 真正 發揮 氣質 ，,讓/v 清華/nz 大學/n 一/m 個/zg 標誌/n 著/n 美/ns 與/zg 創意/v 的/uj 一/m 個/zg,大學/n 真正/d 發揮/v 氣質/n,,,,,,,
1502,,因為 富比士 小姐 的 嚴苛 管教 <使> 小 男孩 心 生 惡念 ，,因為/x 富比/v 士/n 小姐/nr 的/uj 嚴苛/a 管教/nz,小/a 男孩/n 心/n 生/vn 惡念/n,,,,,,,
1509,,設法 <使> 絕嗣 的 世系 、 透過 過繼 來 延續 香火 ；,設法/n,絕嗣/n 的/uj 世系/n 透過/v 過繼/d 來/zg 延續/v 香火/n,,,,,,,
1513,,而 在 表面 上 <使> 人 感到 很 可笑 ，,而/c 在/p 表面/n 上/f,人/n 感到/v 很/zg 可笑/v,,,,,,,
1514,,以 齊國 晏子 <使> 楚 的 故事 出名 。,以/p 齊國/ns 晏子/nr,楚/nr 的/uj 故事/n 出名/v,,,,,,,
1520,,另 一 種 則 是 想法子 在 動彈不得 的 車 上 找 點 樂趣 <使> 心情 愉悅 。,另/r 一/m 種/m 則/zg 是/v 想法子/l 在/p 動彈不得/v 的/uj 車/zg 上/f 找/v 點/zg 樂趣/a,心情/n 愉悅/a,,,,,,,
1523,,但 命運 <使> 她 早逝 ，,但/c 命運/n,她/r 早逝/v,,,,,,,
1526,,由 各 種 探索 中 <使> 我們 能 清楚 的 明瞭 作品 中 的 個人 心態 或 民族 文化 投影 ，,由/p 各/r 種/m 探索/v 中/f,我們/r 能/v 清楚/a 的/uj 明/a 瞭/v 作品/n 中/f 的/uj 個人/n 心態/n 或/c 民族/n 文化/n 投影/n,,,,,,,
1535,,像 旋轉 的 鑽石 <使> 他 產生 野心 。,像/v 旋轉/v 的/uj 鑽石/n,他/r 產生/n 野心/n,,,,,,,
1545,,｛ 島嶼 獨白 ｝ 是 一 本 <使> 人 逃亡 的 書 。,島嶼/n 獨白/v 是/v 一/m 本/r,人/n 逃亡/v 的/uj 書/zg,,,,,,,
1548,,著者 自 敘 喜愛 文學 而 <使> 生命 獲得 滋潤 的 心聲 ；,著者/n 自/p 敘/ns 喜愛/v 文學/n 而/c,生命/vn 獲得/v 滋潤/n 的/uj 心聲/n,,,,,,,
1554,,中世紀 的 人文 主義 精神 <使> 人們 擺脫 了 神權 的 桎梏 ，,中世紀/nz 的/uj 人文/n 主義/n 精神/n,人們/n 擺脫/v 了/ul 神權/n 的/uj 桎梏/n,,,,,,,
1555,,雨果 所 說 的 貧窮 <使> 男人 道德 敗壞 、 饑餓 <使> 女人 墮落 的 狀況 ，,雨果/n 所/c 說/zg 的/uj 貧窮/a,男人/n 道德/nr 敗壞/v 饑/x 餓/v,,,,,,,
1564,,他 <使> 她 吃醋 ，,他/r,她/r 吃醋/v,,,,,,,
1573,,這 個 遭遇 <使> 他 警覺到 「 任何 傑作 都 是 被 觀賞 者 捧出來 的 ，,這/zg 個/zg 遭遇/n,他/r 警覺到/l 任何/r 傑作/n 都/d 是/v 被/p 觀賞/v 者/k 捧出來/l 的/uj,,,,,,,
1575,,「 如果 只 因為 賦予 雪鏟 一 個 名稱 就 能 <使> 它 成為 藝術品 ，,如果/c 只/d 因為/x 賦予/v 雪/n 鏟/v 一/m 個/zg 名稱/n 就/d 能/v,它/r 成為/x 藝術品/n,,,,,,,
1576,,理論 上 一切 藝術品 也 都 可以 <使> 它 成為 非藝術品 。,理論/n 上/f 一切/r 藝術品/n 也/d 都/d 可以/c,它/r 成為/x 非/h 藝術品/n,,,,,,,
1581,,」 但 杜象 的 這些 話 仍然 不能 <使> 前述 的 「 詮釋 — 附會 」 完全 合理化 ，,但/c 杜象/x 的/uj 這些/r 話/n 仍然/d 不能/v,前述/b 的/uj 詮釋/v 附會/n 完全/ad 合理化/n,,,,,,,
1585,,有(V_2) 沒有 更 積極 的 因素 <使> 杜象 對 棋賽 著迷 ，,有/v V/x 2/x 沒有/v 更/d 積極/ad 的/uj 因素/n,杜象/x 對/p 棋賽/n 著迷/v,,,,,,,
1588,,它們 有(V_2) 可能 <使> 藝術 變 得 毫無 意義 。,它們/r 有/v V/x 2/x 可能/v,藝術/n 變/zg 得/ud 毫無/v 意義/n,,,,,,,
1603,,國 之 語音 異乎 中國 與 文字 不 相 流通 故 愚民 有所 欲 言 而 終 不得 伸 其 情 者 多 矣 予 為 此 憫然 新制 二十 八字 欲 <使> 人人 易習 便於 日用 矣 …,國/n 之/u 語音/n 異乎/x 中國/ns 與/zg 文字/n 不/d 相/v 流通/vn 故/n 愚民/n 有所/n 欲/d 言/vg 而/c 終/d 不得/v 伸/v 其/r 情/n 者/k 多/m 矣/zg 予/vg 為/zg 此/zg 憫/g 然/c 新制/n 二十/m 八字/n 欲/d,人人/n 易習/x 便於/v 日用/n 矣/zg,,,,,,,
1604,,有(V_2) 其 聲 而 無 其 字 假 中國 之 字 以 通 其 用 是 猶 枘鑿 之 鉏鋙 也 豈能 達 而 無礙 乎 要 皆 各 隨 所處 而 安 不可 強 之 <使> 同 也 吾 東方 禮樂 文章 侔擬 華夏 但 方言 俚語 不 與 之 同學 書 者 患 其 有趣 之 難[+nom] 曉 治 獄 者 病 其 曲折 之 難[+nom] 通 昔 新羅 薛驄 始 作 吏(b) 讀 官府 民間 至今 行 之 然 皆 假 字 而 用 或 澀 或 窒 非但 鄙陋 無稽 而已 至於 言語 之間 則 不能 達 其 萬一 焉 …,有/v V/x 2/x 其/r 聲/n 而/c 無/v 其/r 字/n 假/n 中國/ns 之/u 字/n 以/p 通/v 其/r 用/p 是/v 猶/d 枘/zg 鑿/zg 之/u 鉏/zg 鋙/zg 也/d 豈能/v 達/zg 而/c 無礙/v 乎/zg 要/v 皆/d 各/r 隨/v 所處/n 而/c 安/v 不可/v 強/zg 之/u,同/p 也/d 吾/r 東方/s 禮樂/n 文章/n 侔/g 擬/v 華夏/ns 但/c 方言/n 俚語/n 不/d 與/zg 之/u 同學/n 書/zg 者/k 患/zg 其/r 有趣/a 之/u 難/zg nom/eng 曉/nr 治/v 獄/zg 者/k 病/n 其/r 曲折/a 之/u 難/zg nom/eng 通/v 昔/tg 新羅/nz 薛驄/x 始/d 作/v 吏/ng b/x 讀/v 官府/n 民間/n 至今/d 行/zg 之/u 然/c 皆/d 假/n 字/n 而/c 用/p 或/c 澀/a 或/c 窒/v 非但/c 鄙陋/a 無稽/a 而已/y 至於/p 言語/nr 之間/f 則/zg 不能/v 達/zg 其/r 萬一/m 焉/v,,,,,,,
1606,,而 日本 京都 龍安寺 以 石庭 更 加上 伏羲 過 海 之 說話[+nom] <使> ２５ 數 成為 世人 模仿 之 對象 。,而/c 日本/ns 京都/ns 龍/n 安寺/ns 以/p 石庭/x 更/d 加上/v 伏羲/nr 過/ug 海/n 之/u 說話/v nom/eng,數/zg 成為/x 世人/n 模仿/v 之/u 對象/n,,,,,,,
1613,,過量 會 <使> 經期 縮短 ，,過量/n 會/v,經期/n 縮短/v,,,,,,,
1614,,強烈 的 飢餓感 <使> 我 惡心 作嘔 。,強烈/a 的/uj 飢餓感/n,我/r 惡心/x 作嘔/v,,,,,,,
1616,,乾 的 食物 會 <使> 孕婦 比較 舒適 些 。,乾/zg 的/uj 食物/n 會/v,孕婦/n 比較/d 舒適/a 些/q,,,,,,,
1623,,人體 消化 後 不會 <使> 血糖 上升 ，,人體/n 消化/vn 後/f 不會/v,血糖/n 上升/v,,,,,,,
1624,,其 高 甜度 、 低 熱量 、 不易 <使> 血糖 升高 及 避免 齲齒 的 特性 ，,其/r 高/a 甜度/n 低/a 熱量/n 不易/a,血糖/n 升高/v 及/c 避免/v 齲齒/n 的/uj 特性/n,,,,,,,
1628,,長期 的 壓力 也 會 <使> 胰島素 的 敏感度 降低 ，,長期/d 的/uj 壓力/n 也/d 會/v,胰島素/n 的/uj 敏感度/n 降低/v,,,,,,,
1636,,也 連帶 <使> 治安 更加 惡化 ，,也/d 連帶/n,治安/ns 更加/d 惡化/v,,,,,,,
1641,,韓國 願意 助 <使> 蘇聯 經濟 現代化 。,韓國/ns 願意/v 助/v,蘇聯/ns 經濟/n 現代化/vn,,,,,,,
1644,,投資人 全面 搶進 雖 <使> 指數 在 開盤 前 半 小時 呈現 開高走高 的 凌厲 攻勢 ，,投資人/n 全面/n 搶進/x 雖/zg,指數/n 在/p 開盤/v 前/f 半/m 小時/n 呈現/v 開高/v 走高/v 的/uj 凌厲/nr 攻勢/n,,,,,,,
1649,,甚至 因 情緒 反彈 嚴重 <使> 治安 ，,甚至/d 因/p 情緒/n 反彈/v 嚴重/a,治安/ns,,,,,,,
1650,,品質 易 變質 及 貯槽 不易 常 <使> 進口 業者 難 與 國產業 競爭 ，,品質/n 易/a 變質/n 及/c 貯槽/v 不易/a 常/d,進口/vn 業者/n 難/zg 與/zg 國/n 產業/n 競爭/vn,,,,,,,
1662,,並 於 一九九八年 <使> 美國 國會 通過 延長 著作權 保護 期間 的 「 索尼伯諾 法案 」 ，,並/c 於/nr 一九九八年/m,美國/ns 國會/n 通過/p 延長/v 著作權/n 保護/v 期間/f 的/uj 索尼/nr 伯諾/x 法案/n,,,,,,,
1673,,包括 高鐵 南港 車站 從 整備 站 變成 營運 輔助 站 、 高鐵 隧道 工程 動工 <使> 台鐵 停用 台北 至 松山 隧道 等 ，,包括/v 高鐵/n 南港/ns 車站/n 從/zg 整備/b 站/v 變成/v 營運/n 輔助/vn 站/v 高鐵/n 隧道/n 工程/n 動工/n,台鐵/x 停用/v 台北/ns 至/p 松山/ns 隧道/n 等/u,,,,,,,
1675,,吵雜聲 <使> 你 心亂如麻 嗎 ？,吵雜/v 聲/n,你/r 心亂如麻/i 嗎/y,,,,,,,
1679,,床 上 則 有(V_2) 件 因 極度 拉扯 而 <使> 罩杯 扭曲 變形 看[+vrv] 不 出[+vrr] 尺寸 大小 的 胸罩 。,床/n 上/f 則/zg 有/v V/x 2/x 件/zg 因/p 極度/d 拉扯/v 而/c,罩杯/nz 扭曲/v 變形/n 看/v vrv/eng 不/d 出/v vrr/eng 尺寸/n 大小/b 的/uj 胸罩/n,,,,,,,
1680,,是 一 種 「 煙波 江 上 <使> 人 愁 」 的 鄉愁 。,是/v 一/m 種/m 煙波/n 江/nr 上/f,人/n 愁/v 的/uj 鄉愁/n,,,,,,,
1681,,是 名位 <使> 人 如此 ？,是/v 名位/n,人/n 如此/c,,,,,,,
1689,,」 他 <使> 人 誤會 她 已 與 他 發生 關係 ，,他/r,人/n 誤會/n 她/r 已/d 與/zg 他/r 發生/v 關係/n,,,,,,,
1691,,還 沒有 一 個 女人 <使> 他 產生 這樣 一 種 發自 內心 的 敬嘆[+nom] 和 崇敬[+nom] 。,還/d 沒有/v 一/m 個/zg 女人/n,他/r 產生/n 這樣/r 一/m 種/m 發自/v 內心/n 的/uj 敬嘆/x nom/eng 和/c 崇敬/v nom/eng,,,,,,,
1693,,其 目的 在 <使> 《 臺灣文藝 》 的 作家 們 要 有(V_2) 成為 足以 代表 臺灣 的 作家 之 自信 。,其/r 目的/n 在/p,臺灣/ns 文藝/n 的/uj 作家/n 們/k 要/v 有/v V/x 2/x 成為/x 足以/v 代表/n 臺灣/ns 的/uj 作家/n 之/u 自信/v,,,,,,,
1700,,「 愛上 你 並 不能 、 更 不會 <使> 我 越來越 不 快樂 ，,愛上/x 你/r 並/c 不能/v 更/d 不會/v,我/r 越來越/d 不/d 快樂/a,,,,,,,
1701,,但 你 的 不 快樂[+nom] 卻 <使> 我 再 也 不 願意 獨自 快樂 。,但/c 你/r 的/uj 不/d 快樂/a nom/eng 卻/d,我/r 再/d 也/d 不/d 願意/v 獨自/d 快樂/a,,,,,,,
1703,,但 他們 卻 又 一層層 地 像 皮膚 似的 把 我 包覆 在 裡面 想 <使> 我 動彈不得 。,但/c 他們/r 卻/d 又/d 一層層/m 地/uv 像/v 皮膚/n 似的/u 把/p 我/r 包覆/v 在/p 裡面/x 想/v,我/r 動彈不得/v,,,,,,,
1705,,他 的 精神 活動 <使> 他 不能不 承認 自己 是 形而上 的 存在[+nom] 。,他/r 的/uj 精神/n 活動/vn,他/r 不能不/d 承認/v 自己/r 是/v 形而上/l 的/uj 存在/v nom/eng,,,,,,,
1708,,艱難 的 經歷 <使> 我 懂得 先進 科學 跟蹤 儀器 的 重要 ；,艱難/a 的/uj 經歷/n,我/r 懂得/v 先進/a 科學/n 跟蹤/v 儀器/n 的/uj 重要/a,,,,,,,
1711,,是 資源 調查 <使> 他倆 認識 了 。,是/v 資源/n 調查/vn,他倆/r 認識/v 了/ul,,,,,,,
1719,,正 是 發現 只 有(V_2) 一 頭 才 <使> 我 驚慌 ，,正/d 是/v 發現/v 只/d 有/v V/x 2/x 一/m 頭/n 才/d,我/r 驚慌/a,,,,,,,
1723,,」 時間 <使> 我們 面有難色 ，,時間/n,我們/r 面有難色/i,,,,,,,
1724,,斷崖 峭壁 <使> 隊伍 仍然 無法 下到 河谷 地帶 ，,斷崖/n 峭壁/n,隊伍/n 仍然/d 無法/n 下到/v 河谷/ns 地帶/n,,,,,,,
1730,,那 將 會 <使> 我 失去 一 個 千載難逢 的 機會 。,那/r 將/zg 會/v,我/r 失去/v 一/m 個/zg 千載難逢/i 的/uj 機會/n,,,,,,,
1746,,但 怎樣 才 能 <使> 我們 擁有 一 個 甜蜜 幸福 的 夫妻 （ 男女 ） 關係 ，,但/c 怎樣/r 才/d 能/v,我們/r 擁有/v 一/m 個/zg 甜蜜/a 幸福/a 的/uj 夫妻/n 男女/n 關係/n,,,,,,,
1747,,只有 分享 和 交流 才 <使> 她們 感到 滿足 。,只有/c 分享/v 和/c 交流/n 才/d,她們/r 感到/v 滿足/v,,,,,,,
1749,,與 女人 的 親近 <使> 男人 失去 了 自己 。,與/zg 女人/n 的/uj 親近/d,男人/n 失去/v 了/ul 自己/r,,,,,,,
1755,,挫折 <使> 你 更 勇敢 、 更 成熟 。,挫折/n,你/r 更/d 勇敢/a 更/d 成熟/a,,,,,,,
1761,,我 想 這樣 會 <使> 他 成長 。,我/r 想/v 這樣/r 會/v,他/r 成長/v,,,,,,,
1772,,第四 、 噪音 能 <使> 我們 心情 緊張 、 易怒 與 反應 不良 。,第四/m 噪音/n 能/v,我們/r 心情/n 緊張/a 易怒/nr 與/zg 反應/vn 不良/a,,,,,,,
1782,,垃圾箱 <使> 我們 的 環境 更加 乾淨 ，,垃圾箱/n,我們/r 的/uj 環境/n 更加/d 乾淨/a,,,,,,,
1783,,它 <使> 整 個 生活 環境 舒適 幽雅 ，,它/r,整/v 個/zg 生活/vn 環境/n 舒適/a 幽雅/a,,,,,,,
1792,,口頭禪 能 <使> 人際 關係 更加 親密 ，,口頭禪/n 能/v,人際/n 關係/n 更加/d 親密/a,,,,,,,
1802,,連帶 <使> 其他 長 距離 的 太空 探險 計畫 受到 了 影響 。,連帶/n,其他/r 長/zg 距離/n 的/uj 太空/n 探險/n 計畫/x 受到/v 了/ul 影響/vn,,,,,,,
1815,,可 肯定 此 次 聚會 已 <使> 李 總統 更 深入 民間 。,可/v 肯定/v 此/zg 次/q 聚會/n 已/d,李/nr 總統/n 更/d 深入/v 民間/n,,,,,,,
1819,,而 這 項 經費 的 編列 將 <使> 我國 從 過去 消極 的 環境 污染 管制 階段 ，,而/c 這/zg 項/n 經費/vn 的/uj 編列/v 將/zg,我國/r 從/zg 過去/t 消極/n 的/uj 環境/n 污染/vn 管制/vn 階段/n,,,,,,,
1826,,應 留有 適當 空隙 <使> 冷氣 在 食品 間 流通 ，,應/v 留有/v 適當/a 空隙/n,冷氣/n 在/p 食品/n 間/f 流通/vn,,,,,,,
1839,,食用 後 會 <使> 血液 呈現 鹼性 ，,食用/n 後/f 會/v,血液/n 呈現/v 鹼性/n,,,,,,,
1880,,「 這 起 投資案 基本 上將 <使> 我們 所 管理 的 信託 資產 倍增 ，,這/zg 起/v 投資/vn 案/n 基本/n 上將/n,我們/r 所/c 管理/vn 的/uj 信託/n 資產/n 倍增/v,,,,,,,
1881,,半導體 產業 花 了 廿八 年 <使> 中央 處理器 時脈 達到 一 GHz[+fw] ，,半導體/n 產業/n 花/v 了/ul 廿八/m 年/m,中央/n 處理器/n 時脈/x 達到/v 一/m GHz/eng fw/eng,,,,,,,
1887,,藝術 必須 藉由 德行 <使> 之 產生 光明 ，,藝術/n 必須/d 藉由/nr 德行/j,之/u 產生/n 光明/n,,,,,,,
1889,,臉 圓 的 女生 不要 害怕 劉海 將 <使> 臉蛋 看起來 更 圓潤 ，,臉/n 圓/n 的/uj 女生/n 不要/df 害怕/v 劉海/nr 將/zg,臉蛋/n 看起來/v 更/d 圓潤/n,,,,,,,
1892,,缺乏 足夠 的 專業 知識 也 <使> 消費者 對於 藥品 的 療效 、 副作用 及 其 生產 成本 ，,缺乏/v 足夠/v 的/uj 專業/n 知識/v 也/d,消費者/n 對於/i 藥品/n 的/uj 療效/n 副作用/n 及/c 其/r 生產/vn 成本/n,,,,,,,
1893,,而 健保局 的 不 營利 身份 <使> 它 不再 受到 不 對稱 資訊 所 產生 的 巨大 利差 的 誘惑[+nom] ，,而/c 健保局/x 的/uj 不/d 營利/n 身份/n,它/r 不再/d 受到/v 不/d 對稱/v 資訊/n 所/c 產生/n 的/uj 巨大/a 利差/n 的/uj 誘惑/v nom/eng,,,,,,,
1896,,否則 若 因為 不 合理 的 給付 價格 造成 偏差 <使> 病患 的 治療 受到 損害 ，,否則/c 若/c 因為/x 不/d 合理/vn 的/uj 給付/v 價格/n 造成/v 偏差/n,病患/n 的/uj 治療/v 受到/v 損害/v,,,,,,,
1911,,由於 水氣 會 <使> 角質層 膨脹 、 容易 剝離 ，,由於/c 水氣/n 會/v,角質層/n 膨脹/v 容易/a 剝離/v,,,,,,,
1912,,夜視 裝備 <使> 他們 比 敵軍 早 一 步 洞悉 對方 動向 。,夜視/n 裝備/n,他們/r 比/p 敵軍/n 早/a 一/m 步/n 洞悉/v 對方/n 動向/n,,,,,,,
1922,,如何 <使> 今日 原住民 族群 不致於 變本加厲 的 成為 台灣 社會 內部 的 無 產 者 的 忠實 信徒 ，,如何/r,今日/t 原住民/n 族群/n 不致於/v 變本加厲/i 的/uj 成為/x 台灣/x 社會/n 內部/f 的/uj 無/v 產/n 者/k 的/uj 忠實/a 信徒/n,,,,,,,
1941,,可能 是 經濟 不景氣 <使> 民眾 在 平日 不會 輕易 上街 採購 ，,可能/v 是/v 經濟/n 不景氣/a,民眾/x 在/p 平日/t 不會/v 輕易/a 上街/ns 採購/v,,,,,,,
1945,,而 後者 則 積極 上 可 <使> 廠商 把握 商機 ，,而/c 後者/n 則/zg 積極/ad 上/f 可/v,廠商/n 把握/v 商機/n,,,,,,,
1957,,蘇聯 外長 謝瓦納玆 辭職 的 消息 今天 <使> 東京 股市 價格 重挫 ，,蘇聯/ns 外長/n 謝瓦納/x 玆/zg 辭職/v 的/uj 消息/n 今天/t,東京/ns 股市/n 價格/n 重挫/v,,,,,,,
1958,,目的 在 <使> 市場 重整旗鼓 。,目的/n 在/p,市場/n 重整旗鼓/i,,,,,,,
1962,,才 能 不 浪費 又 能 <使> 雕刻出 的 成品 相顧 兼得 。,才/d 能/v 不/d 浪費/n 又/d 能/v,雕刻/n 出/v 的/uj 成品/n 相顧/v 兼得/v,,,,,,,
1976,,其中 冤獄 <使> 他 得到 紐約 國際 電影節 的 戲劇組 銅牌 。,其中/r 冤獄/n,他/r 得到/v 紐約/ns 國際/n 電影節/n 的/uj 戲劇/n 組/zg 銅牌/n,,,,,,,
1981,,希望 這 項 辦法 的 實施 能 <使> 師大 學生 的 試教 場所 制度化 ，,希望/v 這/zg 項/n 辦法/n 的/uj 實施/v 能/v,師大/j 學生/n 的/uj 試教/n 場所/n 制度化/n,,,,,,,
1984,,六一二 大限 會 <使> 國人 適應 不良 ，,六/m 一二/m 大限/n 會/v,國人/n 適應/v 不良/a,,,,,,,
1990,,「 不要 以貌取人 」 這 句 話 <使> 她 深 有所 感 。,不要/df 以貌取人/i 這/zg 句/q 話/n,她/r 深/a 有所/n 感/v,,,,,,,
2001,,這樣 會 <使> 某些 遴選 委員 行<使> 二 次 遴選權 ，,這樣/r 會/v,某些/r 遴選/v 委員/n 行/zg,,,,,,,
2016,,其間 為 <使> 本 對照 詞庫 更 臻 完整 ，,其間/r 為/zg,本/r 對照/p 詞庫/n 更/d 臻/vg 完整/a,,,,,,,
2024,,攝取 過多 的 磷 會 <使> 鈣 的 吸收[+nom] 不良 ，,攝取/v 過多/x 的/uj 磷/n 會/v,鈣/n 的/uj 吸收/v nom/eng 不良/a,,,,,,,
2026,,營養 不好 、 過於 勞累 <使> 身體 抵抗力 降低 ，,營養/n 不好/d 過於/v 勞累/vn,身體/n 抵抗力/n 降低/v,,,,,,,
2028,,營養 不好 、 過於 勞累 <使> 身體 抵抗力 降低 ，,營養/n 不好/d 過於/v 勞累/vn,身體/n 抵抗力/n 降低/v,,,,,,,
2039,,考試院 銓敘部 為 <使> 公務人員 考績 制度 充分 達到 「 擇優 汰劣 」 的 效果 ，,考試院/n 銓敘部/v 為/zg,公務人員/n 考績/n 制度/n 充分/ad 達到/v 擇優/v 汰劣/v 的/uj 效果/n,,,,,,,
2042,,降息 與 貶值 帶來 的 出口 導向 復甦 將 <使> 今年 第四 季 的 成長率 回升 到 三％ 至 四％ ，,降息/n 與/zg 貶值/v 帶來/v 的/uj 出口/vn 導向/n 復甦/v 將/zg,今年/t 第四/m 季/n 的/uj 成長率/n 回升/v 到/v 三/m 至/p 四/m,,,,,,,
2043,,及 建築業 不景氣 <使> 新裝 收入 減少 ，,及/c 建築業/n 不景氣/a,新裝/n 收入/v 減少/v,,,,,,,
2051,,桃芝 颱風 <使> 中南部 蔬菜 產地 部分 交通 中斷 ，,桃芝/n 颱風/ns,中南部/nt 蔬菜/n 產地/n 部分/n 交通/n 中斷/ns,,,,,,,
2052,,電影 「 電子情書 」 不 知 <使> 多少 年輕 男女 陶醉 在 浪漫 情節 裡 ，,電影/n 電子/n 情書/n 不/d 知/v,多少/m 年輕/a 男女/n 陶醉/nr 在/p 浪漫/a 情節/n 裡/zg,,,,,,,
2055,,女權 運動 <使> 許多 女性 具有 提出 自我 主張 的 能力 ，,女權/n 運動/vn,許多/m 女性/n 具有/v 提出/v 自我/r 主張/n 的/uj 能力/n,,,,,,,
2056,,它 <使> 許多 人 受苦 ；,它/r,許多/m 人/n 受苦/v,,,,,,,
2059,,或是 想 辦法 <使> 他們 的 族群 身份 減弱 ，,或是/c 想/v 辦法/n,他們/r 的/uj 族群/n 身份/n 減弱/v,,,,,,,
2063,,我們 還 必須 <使> 失業 者 能 為 自己 的 生計 負責 ，,我們/r 還/d 必須/d,失業/n 者/k 能/v 為/zg 自己/r 的/uj 生計/vn 負責/v,,,,,,,
