"","ResuPred","Sentence","Causer","MentalS","Causee","MentalO","Property","Transitivity","Varieties","Resource"
"449","讓","迷失 或 浪蕩 或 純情 的 描述 會 <讓> 人 興起 神經質 的 迷戀 。","描述",0,"人",1,"affective","INTR","CHT","ASBC"
"450","讓","他 在 這裡 結識 的 新交 <讓> 他 嘗到 一點 原本 不 奢望 的 男女 激情 ，","新交",1,"他",1,"inducive","TR","CHT","ASBC"
"451","讓","寒暑假 是 <讓> 人 再 高興 也 不過 的 ，","寒暑假",0,"人",1,"affective","INTR","CHT","ASBC"
"452","讓","這些 畫面 <讓> 我們 全 家 融入 其中 ，","這些畫面",0,"我們全家人",1,"affective","TR","CHT","ASBC"
"453","讓","那 熱騰騰 、 芳香 的 蕃薯 還是 <讓> 我 吃 得 津津有味 呢 ！","蕃薯",0,"我",1,"affective","INTR","CHT","ASBC"
"454","讓","卻 忘不了 傷害 你 的 人 <讓> 你 多 痛 。","傷害你的人",1,"你",1,"inducive","INTR","CHT","ASBC"
"455","讓","沈默 <讓> 我 變 的 透明 ，","沉默",1,"我",0,"volitional","INTR","CHT","ASBC"
"456","讓","《 在 自由 的 國度 》 <讓> 日後 摘下 諾貝爾 文學 桂冠 的 奈波爾 ，","《 在 自由 的 國度 》",0,"奈波爾",1,"affective","TR","CHT","ASBC"
"457","讓","我們 的 譯者 孟祥森 先生 <讓> 此 書 以 極為 優美 的 中文 呈現 ，","孟祥森先生",1,"此書",0,"volitional","INTR","CHT","ASBC"
"458","讓","這 份 好 感覺 足以 <讓> 我們 好好 吃 頓 大餐 做 次 愛 。","這份好感覺",0,"我們",1,"affective","TR","CHT","ASBC"
"459","讓","再 寫 一 篇 〈 我 眼 中 的 爸爸 〉 附 在 後面 <讓> 老師 瞭解 這 不 是 你 隨便 寫 的 ，","〈 我 眼 中 的 爸爸 〉",0,"老師",1,"affective","INTR","CHT","ASBC"
"460","讓","我 <讓> 士兵 離去 。","我",1,"士兵",1,"inducive","INTR","CHT","ASBC"
"461","讓","「 豆子 <讓> 人 放屁 。","豆子",0,"人",1,"affective","INTR","CHT","ASBC"
"462","讓","我 <讓> 她 坐下 ，","我",1,"她",1,"inducive","INTR","CHT","ASBC"
"463","讓","我 是 不會 <讓> 她 走 的 。","我",1,"她",1,"inducive","INTR","CHT","ASBC"
"464","讓","我 <讓> 她 在 營區 廚房 裡 擔任 清洗 的 廚娘 。","我",1,"她",1,"inducive","TR","CHT","ASBC"
"465","讓","如果 我 <讓> 她 在 深夜 或 清晨 離去 ，","我",1,"她",1,"inducive","INTR","CHT","ASBC"
"466","讓","而 不管 想要 她 或 沒 想要 她 都 <讓> 我 對 自己 氣悶 起來 。","想要 她 或 沒 想要 她",0,"我",1,"affective","INTR","CHT","ASBC"
"467","讓","別 以為 隨便 造 個 迷宮 就 能 <讓> 她 失措 大哭 ，","隨便 造 個 迷宮",0,"她",1,"affective","INTR","CHT","ASBC"
"468","讓","空間 <讓> 思念 切割 得 特別 狹小 ，","空間",0,"思念",0,"physical","INTR","CHT","ASBC"
"469","讓","忽 顛 忽 沈 <讓> 人 頭皮 發麻 。","忽 顛 忽 沈",0,"人",1,"affective","INTR","CHT","ASBC"
"470","讓","鞋跟 撞擊 地面 響亮 的 跫音 總是 <讓> 我 在 睡夢 中 轉醒 ，","跫音",0,"我",1,"affective","INTR","CHT","ASBC"
"471","讓","這 句 話 <讓> 我 想起 韓少功 《 馬橋 辭典 》 ，","這句話",0,"我",1,"affective","INTR","CHT","ASBC"
"472","讓","「 只要 在 我 週遭 <讓> 我 感應到 沉淪 的 東西 ，","東西",0,"我",1,"affective","TR","CHT","ASBC"
"473","讓","我 都 可以 <讓> 它 消失 ，","我",1,"它",0,"volitional","INTR","CHT","ASBC"
"474","讓","以為 用 啟蒙 理性 來 掃蕩 「 統合 主體 」 的 黑暗 神話 可以 <讓> 國家 的 「 感應 」 失去 效力 ，","用 啟蒙 理性 來 掃蕩 「 統合 主體 」 的 黑暗 神話",0,"國家 的 「 感應 」",0,"physical","TR","CHT","ASBC"
"475","讓","〈 古都 〉 容易 <讓> 讀者 感到 作者 或 敘述 者 的 立場 似乎 充滿 強烈 的 自我 防衛 ，","〈 古都 〉",0,"讀者",1,"affective","TR","CHT","ASBC"
"476","讓","這樣 的 舊 時代 會 <讓> 敘述 者 覺得 天空 「 藍 多 了 」 （ 朱天文 １９９６ ：","舊時代",0,"敘述者",1,"affective","TR","CHT","ASBC"
"477","讓","那些 只是 利用 藥物 或 毒品 來 襯托 角色 的 文化 或 生活 景況 （ 例如 屬於 黑社會 或是 沈淪 墮落 ） 或是 推動 敘事 情節 （ 好 <讓> 警探 與 黑 幫 兄弟 能夠 合演 一 齣 警 匪 動作片 ） 的 影片 都 屬於 外觀 一 類 ；","影片",0,"警探與黑幫兄弟",0,"physical","TR","CHT","ASBC"
"478","讓","似乎 只有 嗑 藥 才 能 <讓> 人 窺見 這 個 世界 的 真相 。","嗑藥",0,"人",1,"affective","TR","CHT","ASBC"
"479","讓","影片 巧妙 地 <讓> 馬克 此時 昂首闊步 地 要 走過 象徵 二 種 生活 區隔 的 一 座 大橋 上 ，","影片",0,"馬克",1,"affective","TR","CHT","ASBC"
"480","讓","作者 能 <讓> 林柏年 那 種 威武不能屈 的 硬漢 粉墨登場 ，","作者",1,"林柏年",1,"inducive","INTR","CHT","ASBC"
"481","讓","＜ 給 我 王子 與 林 中 仙女 ＞ 一六五 頁 他 外表 英俊 得 <讓> 她 一 看見 他 就 覺得 心臟 像 縮緊 了 一樣 …","他",1,"她",1,"inducive","INTR","CHT","ASBC"
"482","讓","我 願意 <讓> 他們 做 我 的 佣人 。","我",1,"他們",1,"inducive","TR","CHT","ASBC"
"483","讓","」 伊索 寓言 裡 有(V_2) 個 故事 <讓> 人 印象深刻 ：","故事",0,"人",1,"affective","INTR","CHT","ASBC"
"484","讓","是 充斥 著 太多 <讓> 我 不安 的 中國 情懷 。","中國情懷",0,"我",1,"affective","INTR","CHT","ASBC"
"485","讓","不 徹底 承認 中國 有(V_2) 什麼 <讓> 台灣人 望 統一 而 怯步 的 「 敗北 」 的 陳映真 ，","中國",1,"台灣人",1,"inducive","TR","CHT","ASBC"
"486","讓","伊索 寓言 裡 有(V_2) 個 故事 <讓> 人 印象 深刻 ：","故事",0,"人",1,"affective",NA,"CHT","ASBC"
"487","讓","藉 演唱會 <讓> 大家 了解 台灣 早期 的 禁歌 ，","演唱會",0,"大家",1,"affective","TR","CHT","ASBC"
"488","讓","以 目錄 的 型式 <讓> 學生 傳閱 認購 義賣 ，","目錄",0,"學生",1,"affective","INTR","CHT","ASBC"
"489","讓","機車 被 吊走 <讓> 他 感到 很 無奈 。","機車被吊走",0,"他",1,"affective","TR","CHT","ASBC"
"490","讓","同學 提出 <讓> 大家 資源 共享 的 意見 ，","同學",1,"大家",1,"inducive",NA,"CHT","ASBC"
"491","讓","今年 的 啤酒 大賽 開放 <讓> 外系 人 參加 ，","啤酒大賽",0,"外系人",1,"affective","INTR","CHT","ASBC"
"492","讓","體育系 將 全 系 學生 集合 <讓> 電影 公司 試片 ，","體育系",1,"電影公司",1,"inducive","INTR","CHT","ASBC"
"493","讓","媒體 <讓> 東德 的 民眾 以為 德國 統一 後 ，","媒體",1,"東德的民眾",1,"inducive","TR","CHT","ASBC"
"494","讓","台北 城市 舞台 的 「 貓神 」 演出 上上下下 隨即 又 投入 了 2010年 全球 巡演 首站 - 蘇州 的 籌備 事宜 日前 總團長 更 親自 領軍 ， 率領 著無 敵 小生 孫翠鳳 前往 蘇州 宣傳 足見對這 一 次 演出 的 重視 小 編 整理 了 蘇州 的 新 聞報導 也 <讓> 大家 提前 感受 一下 蘇州 行的 氣氛 吧 ！","小編",1,"大家",1,"inducive","TR","CHT","Sketch Engine (zhTenTen)"
"495","讓","青少年 网<U+7EDC> 道德 教育 ， 不是 要 改<U+53D8> 网<U+7EDC> ， 也 不 是 要 改<U+53D8> 青少年 的 心理 ， 而 是 要 <U+4E3A> 他<U+4EEC> <U+521B>建 一 种 以 网<U+7EDC> 文化 表<U+73B0> 生活 的 方式 ， <讓> 青少年 的 心<U+7075> 在 和<U+8C10> 网<U+7EDC> 文化 价值<U+89C2> 的 引<U+5BFC> 下 表<U+73B0> 自己 ， 并 体<U+9A8C> 自己 的 存在 。","青少年网<U+7EDC>道德教育",0,"青少年的心<U+7075>",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"496","讓","遊輪 上 精心 為 您 安排 的 節目 ， 更 <讓> 您 不 虛 此 行 。","節目",0,"您",0,"physical","INTR","CHT","Sketch Engine (zhTenTen)"
"497","讓","<U+968F>后 前往 享用 精致 精緻 下午茶 — <讓> 您 旅遊 放鬆 ， 品<U+5C1D> 特色 <U+70B9>心 ， 咖啡 以及 <U+996E>料 ， <U+98CE>味 <U+72EC>特 。","<U+968F>后前往享用精致精緻下午茶",0,"您",1,"affective","INTR","CHT","Sketch Engine (zhTenTen)"
"498","讓","人文 精神 的 培<U+517B> ， 不<U+4EC5> 能<U+591F> <U+5E2E>助 <U+5B66>生 逐<U+6E10> <U+5C06> 其 自身 的 自我 性 <U+5F00><U+53D1> 出<U+6765> ， 而且 能<U+591F> 打破 <U+4F20><U+7EDF> 美<U+672F> 教<U+5B66> 的 局限性 ， <讓> <U+5B66>生 能<U+591F> 真正 的 提升 其 自身 的 道德 情操 和 人文 情怀 。","人文精神的培<U+517B>",0,"<U+5B66>生",0,"physical","TR","CHS","Sketch Engine (zhTenTen)"
"499","讓","<U+53C2><U+4F1A> 代表 高<U+8FBE> 5000多 人 ， 其中 今年 <U+6C47>聚 中<U+56FD> 生物 <U+53D1>酵 <U+4EA7><U+4E1A> <U+534F><U+4F1A> <U+4F1A><U+5458> 代表 大<U+4F1A> ， 每 二 年 一 <U+5C4A> ， <U+5386><U+5C4A> <U+53C2><U+4F1A> 人<U+6570><U+8FBE> ： 800 人 之 多 ， 与 您 一起 共 <讓> <U+53D1>酵 行<U+4E1A> 盛<U+4F1A> !","<U+5386><U+5C4A><U+53C2><U+4F1A>人<U+6570><U+8FBE>：800人之多",0,"<U+53D1>酵行<U+4E1A>",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"500","讓","若 制成 <U+53A8>房 或 <U+7535>冰箱 內<U+5C42> 或 器具 , 可 去除 臭气 , 高效 脫 臭 裝置 , 具脫 臭 功效 , 竹炭 高分子 可 吸收 <讓> 蔬果 老化 的 乙烯 氣體 及 維他 命C 的 酵素 , 進 一 步 防止 食物 腐坏 , 吸收 催熟 蔬果 的 乙烯 气体 。","乙烯氣體",0,"蔬果",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"501","讓","： 這個 行程 安排 有 點意思 ， 先 <讓> 你 看看 美國軍 事 科技 的 強大 ， 再 好好 談 一 談 ， 可能 是 鴻門宴 。 )","行程安排",0,"你",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"502","讓","自然 ， 道法 自然 ” ， 尊重 <U+573A>地 的 自然 <U+5C5E>性 ， <U+987A><U+5E94> 原本 接近 20 米 地<U+52BF> 高差 ， <U+5C06> 山谷 的 林木 、 草坡 、 山石 、 溪流 等 自然 美景 引入 庭院 之中 ， 使 建筑 与 <U+73AF>境 巧妙 的 融合 ， 打造 宜人 的 山居 <U+73AF>境 ， <讓> 自然 和 人 更加 的 融合 ， 形成 <U+72EC>具一格 的 “ 自然 山地 <U+56ED>林 ” 。","宜人的山居<U+73AF>境",0,"自然和人",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"503","讓","如 在 <U+5B66><U+4E60> 《 走<U+8FDB> 大自然 》 <U+8FD9> 一 章<U+8282> 的 <U+65F6>候 ， 主要 是 <讓> <U+5B66>生 在 <U+4EB2>身 体<U+9A8C> 自然 之 美 的 <U+65F6>候 ， 能<U+591F> <U+8BA4><U+8BC6> 和 分清 一些 <U+989C>色 ， <U+8FD9><U+65F6>候 教<U+5E08> 就 可以 把 <U+8BFE>堂 <U+5F52><U+8FD8> <U+7ED9> <U+5B66>生 ， <U+8BA9> <U+5B66>生 表述 自己 喜<U+7231> 的 事物 ， <U+8FD9><U+6837> <U+8BFE>堂 就 非常 的 <U+7075><U+52A8> ， <U+5B66>生 的 <U+5174>趣 也 得到 了 激<U+53D1> 。","<U+5B66><U+4E60>《走<U+8FDB>大自然》<U+8FD9>一章<U+8282>",0,"<U+5B66>生",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"504","讓","很 有趣 ， 四川 成都 不想讓 四川 城市 通 重慶 ， 安徽 合肥 不 想 <讓> 安徽 城市 通 南京 。","安徽合肥",0,"安徽城市",0,"physical","TR","CHT","Sketch Engine (zhTenTen)"
"505","讓","<U+53C2><U+4F1A> <U+603B> 人<U+6570> 高 <U+8FBE> 1000 多 人 ， 其中 今年 <U+6C47>聚 第二 <U+5C4A> <U+56FD><U+9645> 酵素 <U+4EA7><U+4E1A> <U+53D1>展 高峰 <U+8BBA><U+575B> ； <U+5386><U+5C4A> <U+53C2><U+4F1A> 人<U+6570><U+8FBE> ： 400 人 之 多 ， 与 您 一起 共 <讓> 酵素 行<U+4E1A> 盛<U+4F1A> ！","<U+5386><U+5C4A><U+53C2><U+4F1A>人<U+6570><U+8FBE>：400人之多",0,"酵素行<U+4E1A>",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"506","讓","高<U+8A89> <U+51E4> 老<U+5E08> 自<U+4ECE> 入 <U+98CE>水 行<U+4E1A> 以<U+6765> ， <U+4E3A>多 位 人士 佈局 改<U+8FD0> ， <讓> 人生 更 <U+5706>融 ， 幸福 美<U+6EE1> 。","高<U+8A89><U+51E4>老<U+5E08>",1,"人生",0,"volitional","INTR","CHS","Sketch Engine (zhTenTen)"
"507","讓","充滿 奇妙 生趣 的 美國 小 鎮 大街 、 探險 世界 、 幻想 世界 、 明日 世界 四 個主題區 ， <讓> 我 們 的 夢想 一一 實現 （ 晚餐 由 本 公司 提供 价值 50 元 的 餐券 一 <U+5F20> ， 小童 半价 ） ， 晚上 入住 酒店 休息 。","四個主題區",0,"我們的夢想",0,"physical","INTR","CHT","Sketch Engine (zhTenTen)"
"508","讓","作<U+4E3A> <U+9A6C><U+6765>西<U+4E9A> <U+6570>一<U+6570>二 <U+70ED><U+5E26> 果林 ， 這裡種 植 了 許多馬來 西 亞 特有 香料 及 少數 的 水果樹 ， 導遊會為 每 一 株 香料 如 棕櫚 、 胡椒 、 香矛 做 詳細 的 解說 及 介紹 ， <讓> 旅客 可 了解 香料 對馬來 西亞 的 貢獻 及 重要性 。","導遊",1,"旅客",1,"inducive","TR","CHT","Sketch Engine (zhTenTen)"
"509","讓","對托特 塔羅感 興趣 ， 卻 困惑 於龐 大 豐富 的 理論 、 艱深 難 懂 的 神秘 學 意涵 ， 不 知 該 如何 上手 的 讀者們 ， 這是 一 本 能 <讓> 你 全面 了解 托特 塔羅 基礎知識 的 必備入 門書 ！","必備入門書",0,"你",1,"affective","TR","CHT","Sketch Engine (zhTenTen)"
"510","讓","同<U+65F6> 要 提升 班<U+7EA7> 的 整体 管理 效果 ， <U+8BA9> <U+5B66>生 能有 更加 充分 的 <U+53D1><U+6325> 空<U+95F4> ， <讓> <U+5B66>生 主<U+52A8> 的 <U+8FDB>行 知<U+8BC6> <U+5B66><U+4E60> ， 而 不 是 被<U+52A8> 的 <U+5B66><U+4E60> 。","提升班<U+7EA7>的整体管理效果",0,"<U+5B66>生",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"511","讓","游泳池 全 長 120 米 ， 水深 1.2m ， 可 躺 可臥 ， 周邊設 有 特色 溫泉 小 泡池 ， 可以 <讓> 您 隨心 所 “ 浴 ” 。","特色溫泉小泡池",0,"您",1,"affective","INTR","CHT","Sketch Engine (zhTenTen)"
"512","讓","<U+4EA7>品 主要 表<U+73B0> ： 提升 肌<U+80A4> 的 光滑度 ， <U+51CF>少 粗糙 , <讓> 全身 肌膚乾淨清透 , 無瑕疵 。","<U+4EA7>品",0,"全身肌膚",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"513","讓","在 活<U+52A8> 中 穿插 表演 的 <U+8282>目 《 三字<U+7ECF> 操 》 和 歌曲 《 <U+56FD><U+753B> 》 也 <U+8BA9> 在<U+573A> <U+89C2><U+4F17> 眼前 一 亮 ， <讓> 大家 深刻 <U+9886><U+4F1A> 到 家庭 美德 、 <U+8BD7><U+8BCD> 古<U+97F5> 的 精髓 所在 。","<U+8282>目",0,"大家",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"514","讓","<U+5BF9>于 <U+7ED3>尾 也 <U+6CA1>有 固定 格式 ， 我 <讓> <U+5B66>生 一定 掌握 好 常<U+89C1> 的 几种 方法 ， 有 概括 全文 、 交代 <U+7ED3>果 、 <U+5199>出 感受 篇 末 <U+70B9><U+9898> 、 表<U+8FBE> 感情 和 愿望 、 首尾 呼<U+5E94> <U+7ED9> <U+8BFB>者 留下 思考 和 回味 的 余地 等 。","我",1,"<U+5B66>生",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"515","讓","比如 ， 教<U+5E08> 可以 剪下 <U+62A5><U+7EB8> 、 <U+6742>志 中 的 <U+56FE><U+753B> <讓> <U+5B66>生 看<U+56FE> <U+7F16> <U+5BF9><U+8BDD> 或 <U+5199>成 小 短文 ， 在 班 上 交流 。","教<U+5E08>",1,"<U+5B66>生",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"516","讓","因此 ， 在 <U+8BED>文 <U+8BFE>堂 教<U+5B66> 中 ， 教<U+5E08> 可以 <U+8FD0>用 微<U+8BFE> ， 充分 <U+8C03><U+52A8> <U+5B66>生 的 多 种 感官 —— 口 、 <U+8111> 、 眼 、 耳 、 手 ， <讓> <U+5B66>生 通<U+8FC7> 多种 感官 的 <U+8C03><U+52A8> <U+8FDB>行 更<U+4E3A> 有效 的 自主 <U+5B66><U+4E60> 。","教<U+5E08>",1,"<U+5B66>生",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"517","讓","一 <U+4E2A> 健康 的 <U+76D1>督 机制 包括 <U+76D1>督 主体 <U+4E3A> 行政 机<U+5173> 的 政府 <U+5185>部 <U+76D1>督 ， 以及 <U+76D1>督 主体 <U+4E3A> 公<U+4F17> 的 外部 <U+76D1>督 ， 建立 健全 的 <U+76D1>督 机制 要 <讓> 政府 <U+5185>部 人<U+5458> 以及 公民 群<U+4F17> 、 <U+8206><U+8BBA> 媒体 全部 <U+53C2>与 <U+8FDB><U+6765> 。","健全的<U+76D1>督机制",0,"政府<U+5185>部人<U+5458>以及公民群<U+4F17>、<U+8206><U+8BBA>媒体",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"518","讓","<U+8425>造 良好 的 教<U+5B66> 氛<U+56F4> ， <讓> <U+5B66>生 感受 音<U+4E50> 之 美 情感 的 熏陶 往往 需要 一定 的 氛<U+56F4> 和 <U+73AF>境 。","良好的教<U+5B66>氛<U+56F4>",0,"<U+5B66>生",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"519","讓","干部 网<U+7EDC> 宣<U+4F20> 研<U+8BA8><U+4F1A> 昆交<U+4F1A> : 中<U+56FD> 西南 走向 世界 的 舞台 <U+9A7E><U+8F66> 渡海 看 大<U+8FDE> 明日 家<U+56ED> ── 金康<U+56ED> : 后<U+6765> 居上 <U+4E3D>江 花<U+56ED> : 人 在 <U+56ED>林 <U+56FE><U+753B> 中 打<U+5F00> 津<U+95E8> 接 海潮 ── 天津市 市<U+957F> 李盛霖 <U+8BBF><U+8C08> 古老 城<U+533A> 迎接 世<U+7EAA> 机遇 走向 <U+8F89>煌 的 明天 今日 <U+6768>柳青 <讓> 我 們和讀者 的 心貼 得 更 近 活躍 的 個體 <U+6237> “ 我的 一 日 ” 之一 —— 第五十二 封 來信 “ 我 的 一 日 ” 之 二 —— 我 和 我 的 主 家 海<U+5173> <U+5BF9> 首次 回 大<U+9646> 探<U+4EB2> 台胞 <U+7ED9>予 特殊 免<U+7A0E> 照 顧為 您 服務 香港","<U+6768>柳青",0,"我們和讀者的心",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"520","讓","上 极易 成<U+4E3A> 一 种 游<U+620F> 活<U+52A8> ， 在 文化 <U+5C42>面 容易 <U+53D8>成 快餐 文化 和 消<U+8D39> 文化 ， 在 意<U+4E49> <U+5C42>面 上 片面 追求 快感 与 消遣 ， 因而 <U+5BF9> 网<U+7EDC> 文<U+5B66> 的 “ 引渡 ” ， 其 重<U+70B9> 在于 增<U+5F3A> 作品 <U+89C2>念 的 概括 力 和 凝聚力 ， 在于 <讓> 每 一 部 作品 中 真理 的 自行 植入 更加 丰<U+6EE1> 和 <U+4F20>神 ， 只要 加入 深邃 的 <U+5185>涵 ， 网<U+7EDC> 文<U+5B66> 的 <U+827A><U+672F> 价值 就 <U+4F1A> <U+663E>著 提升 。","重<U+70B9>",0,"每一部作品中真理的自行植入",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"521","讓","不 是 付出 就 能 <讓> 人 感受 ， 要使 <U+5173>怀 的 <U+5F3A>度 、 <U+65F6>机 、 方式 适宜 <U+5B66>生 。","付出",0,"人",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"522","讓","于是 <U+51B3>定 <U+4E13><U+95E8> <U+7EC4><U+7EC7> 人<U+5458> <U+7F16><U+5199> 一 本 <U+8BA9> <U+8FD9> 批 <U+5B66>生 使用 的 教科<U+4E66> —— 人体 <U+7ED3>构 <U+56FE><U+8C31> ， 目的 是 <U+4E3A>了 <讓> <U+5B66>生 在 短<U+65F6> <U+95F4><U+5185> 掌握<U+7ED8> 人物 <U+753B> 之 技法 。","教科<U+4E66>",0,"<U+5B66>生",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"523","讓","<U+8BE5> 校 的 <U+8BBE>施 <U+8BBE><U+5907> 非常 先<U+8FDB> ， <U+4E13><U+4E1A>化 程度 之 高 <讓> 前<U+6765> 考察 的 <U+4E1A><U+5185> 外 <U+4E13>家 惊<U+53F9> ， 而 雄厚 的 <U+5E08><U+8D44> 也 保<U+8BC1> 了 <U+8BE5> 校 的 教<U+5B66> 水平 。","<U+4E13><U+4E1A>化程度之高",0,"前<U+6765>考察的<U+4E1A><U+5185>外<U+4E13>家",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"524","讓","的 注意力 ， 并 使 其 在 消<U+8D39> 后 <U+4EA7>生 自身 的 愉<U+60A6> 感 ， 品<U+5C1D> 到 旅游 服<U+52A1> 物有所值 ， <U+4ECE>而 在 大<U+5B66>生 的 消<U+8D39> 群体 中 <U+6811>立 好 的 口碑 ， 大家 口口相<U+4F20> ， <U+4EA7>生 更 好 的 <U+5E26><U+52A8> 效<U+5E94> ， <U+8FD9> 种 <U+8BA4>可 <U+663E>得 尤<U+4E3A> 重要 ， 可以 <讓> 更 多 的 身<U+8FB9> 人 <U+53C2>与 到 旅游 <U+5F53>中 去 。","<U+8FD9>种<U+8BA4>可",0,"更多的身<U+8FB9>人",1,"affective","INTR","CHS","Sketch Engine (zhTenTen)"
"525","讓","<U+8FD9> 种 模式 <讓> <U+519C><U+6237> 不<U+4EC5> 旱<U+6D9D> 保收 ， 而且 可以 享受 到 企<U+4E1A> 的 先<U+8FDB> 技<U+672F> 和 管理 <U+7ECF><U+9A8C> ， 提高 <U+4EA7>量 。","<U+8FD9>种模式",0,"<U+519C><U+6237>",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"526","讓","我 <讓> 幼儿 思考 以下 <U+95EE><U+9898> ： “ 你<U+4EEC> <U+89C9>得 <U+8FD9><U+4E2A> <U+95EE><U+9898> <U+5E94><U+8BE5> 怎么 回答 ？","我",1,"幼儿",1,"inducive","TR","CHS","Sketch Engine (zhTenTen)"
"527","讓","在 每 一 次 的 聆听 和 <U+5BF9><U+8BDD> 中 ， 我 感受 智慧 、 才<U+534E> 、 思考 及 背后 的 努力 付出 ， 也 <讓> 自己 <U+53D8>得 愿意 <U+575A>持 和 敢于 挑<U+6218> 。","我",0,"自己",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"528","讓","因此 ， 在 高中 英<U+8BED> 教<U+5B66> 中 融入 <U+5BF9> <U+5B66>生 文<U+5B66> 知<U+8BC6> 的 培<U+517B> ， 能<U+591F> <讓> <U+5B66>生 拓展 延伸 教材 <U+5185>容 ， <U+8FDB>而 了解 不同 <U+56FD>家 之<U+95F4> 的 差异 ， 培<U+517B> 出 多元 文化 的 意<U+8BC6> 。","在高中英<U+8BED>教<U+5B66>中融入<U+5BF9><U+5B66>生文<U+5B66>知<U+8BC6>的培<U+517B>",0,"<U+5B66>生",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"529","讓","通<U+8FC7> 教育 网<U+7EDC> <U+8BB8>可 <U+83B7>得 DesignSparkPCB 的 用<U+6237> <U+73B0>在 已 <U+8FBE>到 100,000 名 ， 并且 遍布 全球 <U+6570>百 家 机构 ， <U+8FD9> 一 <U+4E2A> 里程碑 <U+8BC1>明 了 它 的 价值 和 成功 ， <讓> 技<U+672F> 人<U+5458> 能<U+591F> 在 短 <U+65F6><U+95F4> <U+5185> 在 多台 <U+8BA1>算机 下<U+8F7D> 和 安<U+88C5> <U+8F6F>件 ， <U+8FD9> 是 在 <U+65F6><U+95F4> 和 成本 方面 的 巨大 优<U+52BF> 。 ”","<U+8FD9>一<U+4E2A>里程碑",0,"技<U+672F>人<U+5458>",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
"530","讓","香港 科技<U+56ED> 跟 <U+5E7F>州 的 <U+5173>系 密切 ， 科技<U+56ED> 與 <U+5E7F>州 <U+56ED><U+533A> 公司 <U+7B7E><U+8BA2> 了 一 <U+4E2A> <U+7EFF>色 通道 ， 把 <U+533B><U+836F> <U+6837>品 和 信息 ， 通過 <U+7EFF>色 通道 互相 交流 ， <讓> <U+6570>据 和 <U+6837>品 可以 通<U+5173> 。","通過<U+7EFF>色通道互相交流",0,"<U+6570>据和<U+6837>品",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"531","讓","能量 棒 <讓> 人胖 ？","能量棒",0,"人",0,"physical","INTR","CHT","Sketch Engine (zhTenTen)"
"532","讓","被 <U+65F6>代 的 潮流 <U+629B><U+5F03> ， 其 陶瓷 包<U+88C5> <U+4E1A> 亟待 <U+8FDB>一步 <U+8F6C>型 ， 陶瓷 包<U+88C5> 需要 <U+72EC>特 的 品牌 支持 ， 需要 <U+56FE>案 、 材料 和 色彩 三 大 要素 的 重新 搭配 升<U+7EA7> ， 更 需要 <U+5C06> 景德<U+9547> <U+5F53>地 <U+4F20><U+7EDF> 文化 与 陶瓷 包<U+88C5> 的 完美 <U+8D34>合 ， 以 <讓> c 得以 延<U+7EED> ， <U+8BA9> 景德<U+9547> 的 陶瓷 文化 得到 <U+8715><U+53D8> ， <U+83B7>得 新生 。","陶瓷包<U+88C5>",0,"陶瓷包<U+88C5>",0,"physical","INTR","CHS","Sketch Engine (zhTenTen)"
"533","讓","我<U+56FD> 大部份 <U+5B66>校 并<U+6CA1>有 <U+8BBE>立 幼儿 <U+542F>蒙 <U+8BFE>程 ， 而 <U+56FD><U+9645> <U+5B66>校 則 一般 都 <U+4F1A> <U+62E5>有 <U+8FD9>些 <U+8BFE>程 ， 好 <U+8BA9> 小孩 <U+4ECE> 小 自主 <U+5B66><U+4E60> ， <讓> 他 ( 她 ) <U+4EEC> 自行 探索 和 <U+5B66><U+4E60> 新 事物 ， 提升 <U+5B66><U+4E60> 效能 。","<U+56FD><U+9645><U+5B66>校",0,"他(她)<U+4EEC>",1,"affective","TR","CHS","Sketch Engine (zhTenTen)"
